id,R1-DP,R1-INT,R1-PRESORT,R1-SP,R2-DP,R2-INT,R2-PRESORT,R2-SP
"ENSE00002366581 chr2:219140696-219140865 strand=-1 len=53.54.63 ccds=CCDS2412.1,CCDS2412.1,CCDS2412.1",30.0,0.0,121.0,269.0,0.0,7.0,128.0,323.0
ENSE00002366602 chr17:15907083-15907252 strand=1 len=62.57.51 ccds=CCDS11174.1,54.0,0.0,27.0,1.0,8.0,0.0,4.0,0.0
ENSE00002366711 chr12:131621449-131621618 strand=1 len=69.42.59 ccds=CCDS9272.1,40.0,0.0,67.0,52.0,0.0,0.0,33.0,66.0
"ENSE00002366740 chr3:131415344-131415513 strand=-1 len=42.75.53 ccds=CCDS3072.1,CCDS3072.1,CCDS3072.1",14.0,20.0,90.0,265.0,56.0,18.0,59.0,146.0
ENSE00002366872 chr22:29639366-29639535 strand=1 len=68.45.57 ccds=CCDS33630.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
ENSE00002366961 chr17:38153518-38153687 strand=1 len=65.51.54 ccds=CCDS11356.1,0.0,56.0,17.0,0.0,0.0,27.0,1.0,1.0
"ENSE00002367041 chr15:57953600-57953769 strand=1 len=48.84.38 ccds=CCDS42043.1,CCDS32247.1,CCDS10162.1,CCDS10162.1",7.0,22.0,11.0,33.0,0.0,0.0,7.0,6.0
ENSE00002367085 chr17:37815670-37815839 strand=1 len=44.93.33 ccds=CCDS11341.1,63.0,0.0,27.0,0.0,76.0,0.0,44.0,0.0
"ENSE00002367168 chr17:9850176-9850345 strand=-1 len=35.90.45 ccds=CCDS42263.1,CCDS42263.1,CCDS45611.1,CCDS11152.1",56.0,19.0,145.0,277.0,0.0,6.0,213.0,394.0
"ENSE00002367208 chr2:211459191-211459360 strand=1 len=41.99.30 ccds=CCDS2393.1,CCDS46505.1",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
ENSE00002367231 chr3:113120031-113120200 strand=-1 len=56.48.66 ccds=CCDS2972.1,0.0,104.0,22.0,13.0,2.0,31.0,17.0,12.0
"ENSE00002367293 chr1:156931439-156931608 strand=-1 len=30.99.41 ccds=CCDS1163.1,CCDS1162.1",0.0,0.0,20.0,75.0,77.0,4.0,76.0,104.0
"ENSE00002367324 chr2:232888924-232889093 strand=1 len=63.54.53 ccds=CCDS42834.1,CCDS42834.1",0.0,0.0,28.0,42.0,0.0,5.0,26.0,54.0
ENSE00002367344 chr17:41164155-41164324 strand=1 len=41.99.30 ccds=CCDS11450.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002367462 chr2:43921522-43921691 strand=1 len=48.84.38 ccds=CCDS1812.1,1.0,235.0,48.0,5.0,26.0,19.0,26.0,0.0
ENSE00002367462_001 mut chr2:43921522-43921691 strand=1 len=48.84.38,107.0,0.0,13.0,0.0,24.0,0.0,11.0,0.0
ENSE00002367462_002 mut chr2:43921522-43921691 strand=1 len=48.84.38,61.0,0.0,18.0,0.0,11.0,0.0,15.0,0.0
ENSE00002367462_003 mut chr2:43921522-43921691 strand=1 len=48.84.38,17.0,0.0,49.0,0.0,110.0,3.0,5.0,1.0
ENSE00002367462_004 mut chr2:43921522-43921691 strand=1 len=48.84.38,98.0,0.0,7.0,0.0,6.0,0.0,17.0,0.0
ENSE00002367462_005 mut chr2:43921522-43921691 strand=1 len=48.84.38,203.0,17.0,146.0,157.0,6.0,0.0,150.0,248.0
ENSE00002367462_006 mut chr2:43921522-43921691 strand=1 len=48.84.38,31.0,35.0,190.0,297.0,13.0,9.0,99.0,311.0
ENSE00002367462_007 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,21.0,3.0,0.0,12.0,2.0,0.0,0.0
ENSE00002367462_008 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0
ENSE00002367462_009 mut chr2:43921522-43921691 strand=1 len=48.84.38,6.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0
ENSE00002367462_010 mut chr2:43921522-43921691 strand=1 len=48.84.38,25.0,96.0,81.0,12.0,0.0,0.0,3.0,0.0
ENSE00002367462_011 mut chr2:43921522-43921691 strand=1 len=48.84.38,65.0,0.0,11.0,0.0,16.0,0.0,12.0,0.0
ENSE00002367462_012 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,7.0,34.0,3.0,7.0,19.0,29.0
ENSE00002367462_013 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,29.0,6.0,0.0,6.0,55.0,18.0,5.0
ENSE00002367462_014 mut chr2:43921522-43921691 strand=1 len=48.84.38,46.0,0.0,30.0,0.0,235.0,0.0,93.0,0.0
ENSE00002367462_015 mut chr2:43921522-43921691 strand=1 len=48.84.38,156.0,7.0,14.0,1.0,230.0,0.0,59.0,26.0
ENSE00002367462_016 mut chr2:43921522-43921691 strand=1 len=48.84.38,26.0,0.0,1.0,0.0,18.0,0.0,40.0,0.0
ENSE00002367462_017 mut chr2:43921522-43921691 strand=1 len=48.84.38,5.0,0.0,9.0,0.0,16.0,7.0,7.0,9.0
ENSE00002367462_018 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,0.0,14.0,0.0,4.0,11.0
ENSE00002367462_019 mut chr2:43921522-43921691 strand=1 len=48.84.38,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_020 mut chr2:43921522-43921691 strand=1 len=48.84.38,1.0,9.0,19.0,148.0,3.0,0.0,34.0,89.0
ENSE00002367462_021 mut chr2:43921522-43921691 strand=1 len=48.84.38,113.0,0.0,121.0,218.0,27.0,7.0,140.0,371.0
ENSE00002367462_022 mut chr2:43921522-43921691 strand=1 len=48.84.38,9.0,7.0,30.0,63.0,0.0,0.0,0.0,6.0
ENSE00002367462_023 mut chr2:43921522-43921691 strand=1 len=48.84.38,57.0,0.0,5.0,2.0,68.0,0.0,6.0,0.0
ENSE00002367462_024 mut chr2:43921522-43921691 strand=1 len=48.84.38,35.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0
ENSE00002367462_025 mut chr2:43921522-43921691 strand=1 len=48.84.38,98.0,0.0,7.0,1.0,43.0,0.0,16.0,0.0
ENSE00002367462_026 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,13.0,54.0,0.0,0.0,0.0,0.0
ENSE00002367462_027 mut chr2:43921522-43921691 strand=1 len=48.84.38,47.0,83.0,51.0,82.0,0.0,7.0,26.0,24.0
ENSE00002367462_029 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
ENSE00002367462_030 mut chr2:43921522-43921691 strand=1 len=48.84.38,151.0,5.0,38.0,0.0,11.0,0.0,0.0,0.0
ENSE00002367462_031 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,39.0,0.0,0.0,0.0,16.0,0.0,0.0
ENSE00002367462_032 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
ENSE00002367462_033 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_034 mut chr2:43921522-43921691 strand=1 len=48.84.38,63.0,3.0,44.0,12.0,30.0,0.0,18.0,0.0
ENSE00002367462_035 mut chr2:43921522-43921691 strand=1 len=48.84.38,570.0,49.0,94.0,61.0,51.0,11.0,36.0,14.0
ENSE00002367462_036 mut chr2:43921522-43921691 strand=1 len=48.84.38,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_037 mut chr2:43921522-43921691 strand=1 len=48.84.38,5.0,0.0,0.0,0.0,52.0,0.0,14.0,0.0
ENSE00002367462_038 mut chr2:43921522-43921691 strand=1 len=48.84.38,11.0,17.0,34.0,0.0,46.0,0.0,21.0,11.0
ENSE00002367462_039 mut chr2:43921522-43921691 strand=1 len=48.84.38,145.0,41.0,53.0,0.0,34.0,0.0,3.0,0.0
ENSE00002367462_040 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0
ENSE00002367462_041 mut chr2:43921522-43921691 strand=1 len=48.84.38,178.0,0.0,18.0,0.0,286.0,1.0,69.0,0.0
ENSE00002367462_043 mut chr2:43921522-43921691 strand=1 len=48.84.38,114.0,0.0,35.0,0.0,50.0,0.0,10.0,0.0
ENSE00002367462_044 mut chr2:43921522-43921691 strand=1 len=48.84.38,16.0,10.0,2.0,1.0,0.0,94.0,16.0,1.0
ENSE00002367462_045 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_046 mut chr2:43921522-43921691 strand=1 len=48.84.38,5.0,2.0,6.0,0.0,20.0,0.0,25.0,0.0
ENSE00002367462_047 mut chr2:43921522-43921691 strand=1 len=48.84.38,166.0,0.0,26.0,0.0,19.0,0.0,0.0,0.0
ENSE00002367462_048 mut chr2:43921522-43921691 strand=1 len=48.84.38,52.0,0.0,18.0,0.0,3.0,1.0,10.0,4.0
ENSE00002367462_049 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,0.0,50.0,0.0,7.0,0.0
ENSE00002367462_050 mut chr2:43921522-43921691 strand=1 len=48.84.38,43.0,0.0,7.0,0.0,59.0,13.0,27.0,2.0
ENSE00002367462_052 mut chr2:43921522-43921691 strand=1 len=48.84.38,116.0,0.0,10.0,0.0,141.0,0.0,30.0,19.0
ENSE00002367462_054 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,0.0,0.0,39.0,0.0,4.0,0.0
ENSE00002367462_055 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,7.0,23.0,0.0,0.0,5.0,21.0
ENSE00002367462_056 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,19.0,5.0,18.0,0.0,0.0,2.0,12.0
ENSE00002367462_057 mut chr2:43921522-43921691 strand=1 len=48.84.38,7.0,0.0,25.0,6.0,0.0,0.0,0.0,6.0
ENSE00002367462_058 mut chr2:43921522-43921691 strand=1 len=48.84.38,25.0,0.0,1.0,1.0,615.0,0.0,297.0,7.0
ENSE00002367462_059 mut chr2:43921522-43921691 strand=1 len=48.84.38,79.0,0.0,30.0,0.0,6.0,0.0,2.0,0.0
ENSE00002367462_060 mut chr2:43921522-43921691 strand=1 len=48.84.38,357.0,6.0,35.0,0.0,167.0,0.0,70.0,12.0
ENSE00002367462_061 mut chr2:43921522-43921691 strand=1 len=48.84.38,166.0,0.0,9.0,0.0,33.0,0.0,23.0,0.0
ENSE00002367462_062 mut chr2:43921522-43921691 strand=1 len=48.84.38,76.0,0.0,20.0,0.0,56.0,6.0,4.0,0.0
ENSE00002367462_063 mut chr2:43921522-43921691 strand=1 len=48.84.38,402.0,8.0,59.0,0.0,107.0,3.0,32.0,0.0
ENSE00002367462_064 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00002367462_065 mut chr2:43921522-43921691 strand=1 len=48.84.38,11.0,33.0,21.0,30.0,75.0,0.0,18.0,25.0
ENSE00002367462_066 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_067 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0
ENSE00002367462_068 mut chr2:43921522-43921691 strand=1 len=48.84.38,3.0,0.0,25.0,29.0,0.0,0.0,11.0,2.0
ENSE00002367462_069 mut chr2:43921522-43921691 strand=1 len=48.84.38,2.0,8.0,13.0,3.0,0.0,0.0,9.0,9.0
ENSE00002367462_070 mut chr2:43921522-43921691 strand=1 len=48.84.38,0.0,101.0,12.0,0.0,12.0,78.0,21.0,0.0
ENSE00002367462_072 mut chr2:43921522-43921691 strand=1 len=48.84.38,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367462_076 mut chr2:43921522-43921691 strand=1 len=48.84.38,552.0,0.0,83.0,10.0,155.0,0.0,45.0,0.0
ENSE00002367462_077 mut chr2:43921522-43921691 strand=1 len=48.84.38,177.0,5.0,39.0,1.0,17.0,10.0,32.0,5.0
ENSE00002367462_078 mut chr2:43921522-43921691 strand=1 len=48.84.38,35.0,7.0,0.0,0.0,114.0,0.0,39.0,6.0
"ENSE00002367528 chr17:40146846-40147015 strand=-1 len=42.75.53 ccds=CCDS45678.1,CCDS45677.1,CCDS45678.1",0.0,0.0,3.0,21.0,0.0,0.0,14.0,3.0
ENSE00002367620 chr2:152352757-152352926 strand=-1 len=33.93.44 ccds=CCDS46424.1,168.0,9.0,46.0,1.0,135.0,0.0,77.0,22.0
ENSE00002367737 chr17:79802984-79803153 strand=-1 len=36.87.47 ccds=CCDS11787.1,54.0,12.0,41.0,0.0,55.0,0.0,9.0,0.0
"ENSE00002367916 chr17:613734-613903 strand=-1 len=39.81.50 ccds=CCDS45558.1,CCDS10995.1",34.0,72.0,89.0,241.0,30.0,21.0,86.0,146.0
ENSE00002367948 chr3:57644797-57644966 strand=-1 len=48.63.59 ccds=CCDS33773.1,29.0,30.0,19.0,6.0,1.0,75.0,24.0,2.0
ENSE00002368126 chr5:138239994-138240163 strand=1 len=44.93.33 ccds=CCDS34243.1,121.0,103.0,531.0,1198.0,89.0,41.0,369.0,579.0
"ENSE00002368142 chr7:150916118-150916287 strand=-1 len=32.96.42 ccds=CCDS5923.1,CCDS5922.1",30.0,0.0,25.0,35.0,9.0,4.0,10.0,5.0
ENSE00002368189 chr3:130360437-130360606 strand=1 len=59.63.48 ccds=CCDS46911.1,1268.0,0.0,277.0,15.0,709.0,9.0,220.0,27.0
ENSE00002368197 chr5:80785019-80785188 strand=-1 len=50.60.60 ccds=CCDS4056.1,10.0,0.0,11.0,0.0,2.0,0.0,0.0,8.0
"ENSE00002368202 chr2:220103385-220103554 strand=-1 len=42.75.53 ccds=CCDS2437.1,CCDS2437.1",0.0,0.0,12.0,57.0,1.0,4.0,66.0,112.0
"ENSE00002368293 chr19:13355958-13356127 strand=-1 len=38.84.48 ccds=CCDS45999.1,CCDS45998.1",0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0
ENSE00002368328 chr2:38218312-38218481 strand=1 len=51.78.41 ccds=CCDS1792.1,0.0,0.0,3.0,0.0,0.0,100.0,19.0,14.0
ENSE00002368364 chr3:52539276-52539445 strand=1 len=59.63.48 ccds=CCDS33768.1,0.0,0.0,12.0,13.0,0.0,0.0,15.0,18.0
ENSE00002368367 chr3:119595228-119595397 strand=-1 len=32.96.42 ccds=CCDS2996.1,0.0,10.0,64.0,165.0,1.0,0.0,19.0,70.0
"ENSE00002368376 chr12:112572754-112572923 strand=1 len=63.54.53 ccds=CCDS9160.1,CCDS9160.1",32.0,0.0,2.0,30.0,0.0,0.0,0.0,9.0
"ENSE00002368515 chr6:34210441-34210610 strand=1 len=48.84.38 ccds=CCDS4788.1,CCDS4788.1,CCDS4789.1,CCDS4789.1,CCDS4789.1,CCDS4788.1,CCDS4788.1",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00002368581 chr2:231949691-231949860 strand=1 len=42.96.32 ccds=CCDS2482.1,53.0,26.0,223.0,615.0,20.0,18.0,226.0,488.0
"ENSE00002368684 chr2:95953914-95954083 strand=1 len=45.90.35 ccds=CCDS2012.1,CCDS2012.1,CCDS2012.1",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00002368799 chr7:143079642-143079811 strand=1 len=44.93.33 ccds=CCDS5883.1,335.0,0.0,52.0,0.0,268.0,5.0,105.0,0.0
ENSE00002368829 chr2:85662488-85662657 strand=1 len=48.84.38 ccds=CCDS1976.1,426.0,0.0,63.0,0.0,52.0,0.0,41.0,2.0
"ENSE00002368886 chr7:150915612-150915781 strand=-1 len=35.90.45 ccds=CCDS5922.1,CCDS5923.1",0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0
ENSE00002368909 chr15:69339094-69339263 strand=1 len=68.45.57 ccds=CCDS32276.1,41.0,691.0,82.0,17.0,24.0,214.0,37.0,8.0
"ENSE00002368975 chr17:43481588-43481757 strand=-1 len=47.66.57 ccds=CCDS11498.1,CCDS11498.1",513.0,3.0,75.0,2.0,122.0,0.0,86.0,0.0
"ENSE00002368981 chr2:238261936-238262105 strand=-1 len=48.63.59 ccds=CCDS33409.1,CCDS33412.1,CCDS33410.1,CCDS33411.1,CCDS33409.1",206.0,938.0,339.0,226.0,34.0,532.0,269.0,271.0
"ENSE00002369034 chr2:96689630-96689799 strand=-1 len=41.78.51 ccds=CCDS42714.1,CCDS42714.1",587.0,0.0,86.0,0.0,344.0,25.0,161.0,0.0
"ENSE00002369069 chr5:76607759-76607928 strand=1 len=60.60.50 ccds=CCDS4037.1,CCDS34192.1,CCDS34191.1,CCDS34190.1",33.0,9.0,155.0,374.0,24.0,11.0,87.0,254.0
"ENSE00002369109 chr2:37502869-37503038 strand=-1 len=41.78.51 ccds=CCDS1789.1,CCDS1789.1",14.0,0.0,7.0,28.0,6.0,0.0,0.0,0.0
ENSE00002369152 chr7:135386389-135386558 strand=-1 len=39.81.50 ccds=CCDS5840.1,1.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0
ENSE00002369166 chr2:191789204-191789373 strand=1 len=65.51.54 ccds=CCDS2308.1,330.0,51.0,66.0,3.0,129.0,0.0,15.0,0.0
ENSE00002369217 chr7:152550531-152550700 strand=1 len=48.84.38 ccds=CCDS5934.1,18.0,26.0,9.0,0.0,0.0,0.0,13.0,5.0
ENSE00002369326 chr5:176939968-176940137 strand=-1 len=44.72.54 ccds=CCDS4427.1,21.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0
ENSE00002369349 chr6:56333709-56333878 strand=-1 len=71.18.81 ccds=CCDS47443.1,14.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0
ENSE00002369405 chr2:114688836-114689005 strand=1 len=42.96.32 ccds=CCDS33277.1,0.0,4.0,0.0,17.0,0.0,13.0,3.0,20.0
"ENSE00002369425 chr3:37170518-37170687 strand=-1 len=36.87.47 ccds=CCDS2665.1,CCDS2664.1,CCDS2664.1,CCDS46791.1,CCDS46791.1",24.0,10.0,111.0,208.0,13.0,2.0,208.0,344.0
ENSE00002369520 chr12:122295615-122295784 strand=-1 len=48.63.59 ccds=CCDS9224.1,57.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0
"ENSE00002369611 chr6:110534236-110534405 strand=1 len=53.75.42 ccds=CCDS5081.1,CCDS5081.1",121.0,30.0,76.0,0.0,73.0,0.0,45.0,0.0
ENSE00002369643 chr3:182941101-182941270 strand=-1 len=33.93.44 ccds=CCDS3243.1,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
"ENSE00002369644 chr17:1003847-1004016 strand=-1 len=30.99.41 ccds=CCDS11000.1,CCDS10999.1",9.0,0.0,51.0,203.0,1.0,0.0,8.0,58.0
ENSE00002369674 chr1:178790703-178790872 strand=1 len=44.93.33 ccds=CCDS1325.1,150.0,0.0,54.0,0.0,63.0,0.0,17.0,2.0
ENSE00002369693 chr2:61021788-61021957 strand=1 len=57.66.47 ccds=CCDS1863.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
"ENSE00002369821 chr2:97751826-97751995 strand=-1 len=50.60.60 ccds=CCDS2030.1,CCDS2030.1,CCDS2030.1",132.0,22.0,69.0,1.0,54.0,3.0,49.0,0.0
"ENSE00002369901 chr2:74594434-74594603 strand=-1 len=45.69.56 ccds=CCDS1939.1,CCDS46341.1,CCDS46342.1,CCDS46343.1",0.0,0.0,0.0,0.0,0.0,0.0,38.0,51.0
"ENSE00002370008 chr3:131404681-131404850 strand=-1 len=38.84.48 ccds=CCDS3072.1,CCDS3072.1,CCDS3072.1",35.0,81.0,195.0,465.0,2.0,0.0,292.0,382.0
ENSE00002370404 chr3:57138323-57138492 strand=-1 len=47.66.57 ccds=CCDS2880.2,58.0,16.0,137.0,388.0,0.0,10.0,44.0,19.0
"ENSE00002370861 chr21:38572489-38572658 strand=1 len=44.93.33 ccds=CCDS13651.1,CCDS13651.1,CCDS13651.1",0.0,8.0,41.0,182.0,46.0,0.0,80.0,129.0
ENSE00002370933 chr5:110081919-110082088 strand=1 len=51.78.41 ccds=CCDS4100.1,25.0,1.0,14.0,71.0,0.0,4.0,94.0,90.0
ENSE00002370935 chr7:137339427-137339596 strand=-1 len=51.57.62 ccds=CCDS5845.1,0.0,0.0,0.0,1.0,1.0,0.0,7.0,20.0
"ENSE00002371076 chr21:44275762-44275931 strand=-1 len=30.99.41 ccds=CCDS13691.1,CCDS13691.1",0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0
ENSE00002371189 chr12:104054411-104054580 strand=1 len=50.81.39 ccds=CCDS31888.1,0.0,0.0,7.0,73.0,8.0,0.0,6.0,42.0
ENSE00002371198 chr9:137658783-137658952 strand=1 len=63.54.53 ccds=CCDS6982.1,79.0,0.0,11.0,0.0,358.0,10.0,199.0,0.0
ENSE00002371235 chr12:121593826-121593995 strand=1 len=56.69.45 ccds=CCDS9213.1,0.0,0.0,6.0,6.0,8.0,0.0,25.0,58.0
ENSE00002371248 chr6:36945813-36945982 strand=-1 len=41.78.51 ccds=CCDS4828.1,1.0,0.0,26.0,13.0,0.0,0.0,29.0,21.0
"ENSE00002371260 chr3:186368959-186369128 strand=1 len=48.84.38 ccds=CCDS3279.1,CCDS3279.1",17.0,1.0,17.0,25.0,0.0,35.0,41.0,33.0
ENSE00002371291 chr2:220467373-220467542 strand=1 len=54.72.44 ccds=CCDS46521.1,25.0,104.0,45.0,0.0,0.0,41.0,0.0,6.0
"ENSE00002371297 chr3:185998417-185998586 strand=-1 len=42.75.53 ccds=CCDS43181.1,CCDS43182.1,CCDS3274.1",0.0,11.0,24.0,124.0,21.0,30.0,101.0,169.0
ENSE00002371340 chr21:45730838-45731007 strand=1 len=51.78.41 ccds=CCDS33582.1,0.0,114.0,25.0,0.0,0.0,0.0,0.0,0.0
ENSE00002371459 chr2:214972863-214973032 strand=1 len=57.66.47 ccds=CCDS2396.1,23.0,31.0,136.0,389.0,18.0,2.0,66.0,102.0
"ENSE00002371731 chr21:38510884-38511053 strand=1 len=50.81.39 ccds=CCDS13651.1,CCDS13651.1,CCDS13651.1",130.0,15.0,56.0,80.0,142.0,0.0,50.0,69.0
ENSE00002371738 chr1:201778528-201778697 strand=1 len=42.96.32 ccds=CCDS1414.1,60.0,7.0,231.0,225.0,12.0,9.0,104.0,89.0
ENSE00002371836 chr3:135975341-135975510 strand=1 len=56.69.45 ccds=CCDS3089.1,269.0,79.0,156.0,273.0,42.0,43.0,142.0,245.0
"ENSE00002371920 chr5:137661469-137661638 strand=-1 len=35.90.45 ccds=CCDS4202.1,CCDS4202.1",91.0,0.0,32.0,0.0,146.0,0.0,44.0,21.0
ENSE00002371940 chr2:85894185-85894354 strand=-1 len=44.72.54 ccds=CCDS1983.1,86.0,0.0,19.0,0.0,259.0,0.0,153.0,5.0
"ENSE00002371951 chr2:238629350-238629519 strand=1 len=65.51.54 ccds=CCDS46552.1,CCDS2521.1,CCDS46551.1",32.0,11.0,102.0,109.0,1.0,15.0,81.0,98.0
ENSE00002371985 chr17:30200653-30200822 strand=-1 len=39.81.50 ccds=CCDS11269.1,0.0,0.0,30.0,30.0,0.0,0.0,57.0,16.0
"ENSE00002372019 chr2:71847618-71847787 strand=1 len=59.63.48 ccds=CCDS46328.1,CCDS46332.1,CCDS46324.1,CCDS46330.1,CCDS46326.1",6.0,230.0,37.0,11.0,28.0,273.0,91.0,29.0
"ENSE00002372084 chr5:148612738-148612907 strand=1 len=54.72.44 ccds=CCDS4294.1,CCDS4294.1",64.0,0.0,30.0,17.0,0.0,0.0,15.0,6.0
"ENSE00002372085 chr5:149629751-149629920 strand=-1 len=38.84.48 ccds=CCDS43387.1,CCDS43386.1",0.0,0.0,31.0,76.0,0.0,0.0,18.0,31.0
ENSE00002372171 chr2:152537214-152537383 strand=-1 len=30.99.41 ccds=CCDS46424.1,24.0,0.0,0.0,0.0,0.0,0.0,43.0,88.0
"ENSE00002372219 chr17:42991064-42991233 strand=-1 len=32.96.42 ccds=CCDS11491.1,CCDS45708.1",20.0,0.0,13.0,9.0,3.0,0.0,14.0,37.0
ENSE00002372346 chr3:170857223-170857392 strand=-1 len=36.87.47 ccds=CCDS46956.1,190.0,0.0,40.0,0.0,125.0,0.0,27.0,0.0
ENSE00002372376 chr12:104081880-104082049 strand=1 len=66.48.56 ccds=CCDS31888.1,0.0,0.0,2.0,1.0,2.0,4.0,49.0,70.0
ENSE00002372433 chr17:37830822-37830991 strand=-1 len=48.63.59 ccds=CCDS32641.1,724.0,11.0,170.0,0.0,310.0,1.0,110.0,3.0
ENSE00002372558 chr3:142122486-142122655 strand=-1 len=30.99.41 ccds=CCDS3123.1,37.0,17.0,222.0,437.0,39.0,16.0,200.0,305.0
ENSE00002372558_001 mut chr3:142122486-142122655 strand=-1 len=30.99.41,10.0,3.0,35.0,124.0,0.0,4.0,33.0,53.0
ENSE00002372558_002 mut chr3:142122486-142122655 strand=-1 len=30.99.41,43.0,30.0,91.0,101.0,0.0,2.0,110.0,141.0
ENSE00002372558_003 mut chr3:142122486-142122655 strand=-1 len=30.99.41,48.0,0.0,110.0,222.0,3.0,28.0,70.0,150.0
ENSE00002372558_004 mut chr3:142122486-142122655 strand=-1 len=30.99.41,141.0,50.0,470.0,831.0,129.0,66.0,389.0,674.0
ENSE00002372558_005 mut chr3:142122486-142122655 strand=-1 len=30.99.41,117.0,49.0,417.0,865.0,119.0,22.0,338.0,492.0
ENSE00002372558_006 mut chr3:142122486-142122655 strand=-1 len=30.99.41,83.0,93.0,301.0,582.0,81.0,43.0,366.0,508.0
ENSE00002372558_007 mut chr3:142122486-142122655 strand=-1 len=30.99.41,74.0,17.0,228.0,360.0,43.0,11.0,225.0,278.0
ENSE00002372558_008 mut chr3:142122486-142122655 strand=-1 len=30.99.41,14.0,4.0,47.0,172.0,22.0,29.0,186.0,191.0
ENSE00002372558_009 mut chr3:142122486-142122655 strand=-1 len=30.99.41,33.0,0.0,49.0,50.0,0.0,0.0,11.0,25.0
ENSE00002372558_010 mut chr3:142122486-142122655 strand=-1 len=30.99.41,75.0,29.0,106.0,263.0,39.0,33.0,217.0,245.0
ENSE00002372558_011 mut chr3:142122486-142122655 strand=-1 len=30.99.41,10.0,79.0,86.0,240.0,8.0,12.0,151.0,233.0
ENSE00002372558_012 mut chr3:142122486-142122655 strand=-1 len=30.99.41,1.0,5.0,23.0,60.0,16.0,0.0,41.0,48.0
ENSE00002372558_013 mut chr3:142122486-142122655 strand=-1 len=30.99.41,85.0,121.0,113.0,214.0,55.0,9.0,162.0,294.0
ENSE00002372558_014 mut chr3:142122486-142122655 strand=-1 len=30.99.41,29.0,0.0,140.0,305.0,10.0,46.0,76.0,167.0
ENSE00002372558_015 mut chr3:142122486-142122655 strand=-1 len=30.99.41,10.0,113.0,70.0,176.0,3.0,4.0,50.0,174.0
ENSE00002372558_016 mut chr3:142122486-142122655 strand=-1 len=30.99.41,218.0,0.0,52.0,1.0,104.0,14.0,84.0,0.0
ENSE00002372558_017 mut chr3:142122486-142122655 strand=-1 len=30.99.41,31.0,10.0,40.0,196.0,27.0,1.0,84.0,133.0
ENSE00002372558_018 mut chr3:142122486-142122655 strand=-1 len=30.99.41,33.0,49.0,75.0,207.0,141.0,23.0,138.0,141.0
ENSE00002372558_019 mut chr3:142122486-142122655 strand=-1 len=30.99.41,50.0,58.0,167.0,206.0,99.0,68.0,229.0,373.0
