id,R1-DN,R1-DP,R1-INT,R1-PRESORT,R1-SP,R2-DN,R2-DP,R2-INT,R2-PRESORT,R2-SP
ENSE00001750553_076 mut chr6:33134794-33134963 strand=-1 len=53.54.63,0.0,2953.0,177.0,2590.0,37.0,0.0,1042.0,23.0,71.0,0.0
ENSE00001750553_077 mut chr6:33134794-33134963 strand=-1 len=53.54.63,0.0,91.0,0.0,72.0,0.0,0.0,572.0,51.0,44.0,34.0
ENSE00001750553_078 mut chr6:33134794-33134963 strand=-1 len=53.54.63,0.0,265.0,975.0,2157.0,2916.0,1.0,606.0,1947.0,4558.0,12448.0
ENSE00001750553_079 mut chr6:33134794-33134963 strand=-1 len=53.54.63,87.0,34.0,232.0,941.0,1958.0,88.0,159.0,441.0,4301.0,18256.0
"ENSE00001750848 chr20:62069946-62070115 strand=-1 len=32.96.42 ccds=CCDS46629.1,CCDS13520.1,CCDS13521.1,CCDS13518.1,CCDS13519.1",10.0,21.0,459.0,379.0,84.0,1.0,29.0,1149.0,661.0,313.0
"ENSE00001750934 chr15:42684789-42684958 strand=1 len=48.84.38 ccds=CCDS10085.1,CCDS42027.1,CCDS45245.1,CCDS32207.1",0.0,15.0,15.0,0.0,64.0,0.0,204.0,0.0,1031.0,2286.0
ENSE00001751005 chr17:42512397-42512566 strand=-1 len=36.87.47 ccds=CCDS32666.1,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,8.0,10.0
ENSE00001751160 chr17:18040856-18041025 strand=1 len=42.96.32 ccds=CCDS42271.1,0.0,46.0,297.0,351.0,46.0,0.0,0.0,174.0,23.0,20.0
"ENSE00001751163 chr14:64565412-64565581 strand=1 len=53.75.42 ccds=CCDS41963.1,CCDS9761.2",4.0,2.0,35.0,88.0,384.0,0.0,0.0,7.0,18.0,34.0
ENSE00001751265 chr15:75578984-75579153 strand=1 len=50.81.39 ccds=CCDS45308.1,0.0,68.0,2.0,26.0,0.0,0.0,73.0,6.0,34.0,0.0
ENSE00001751523 chr10:85958743-85958912 strand=1 len=45.90.35 ccds=CCDS7372.1,0.0,1065.0,18.0,573.0,25.0,0.0,271.0,21.0,91.0,0.0
ENSE00001751603 chr6:33143740-33143909 strand=-1 len=53.54.63 ccds=CCDS43452.1,0.0,287.0,0.0,61.0,0.0,0.0,66.0,0.0,47.0,5.0
ENSE00001751603_001 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,43.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
ENSE00001751603_002 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,61.0,0.0,35.0,0.0,0.0,83.0,1.0,22.0,0.0
ENSE00001751603_003 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,131.0,0.0,42.0,0.0,0.0,15.0,0.0,8.0,0.0
ENSE00001751603_004 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,224.0,0.0,45.0,8.0,0.0,56.0,0.0,32.0,0.0
ENSE00001751603_005 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,3.0,0.0,34.0,202.0,1.0,9.0,1.0,9.0,140.0
ENSE00001751603_006 mut chr6:33143740-33143909 strand=-1 len=53.54.63,2.0,43.0,2.0,92.0,426.0,2.0,0.0,0.0,36.0,134.0
ENSE00001751603_007 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,477.0,0.0,123.0,0.0,0.0,28.0,0.0,18.0,0.0
ENSE00001751603_008 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,409.0,2.0,98.0,50.0,0.0,82.0,4.0,46.0,80.0
ENSE00001751603_009 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,77.0,0.0,5.0,0.0,0.0,12.0,0.0,2.0,0.0
ENSE00001751603_010 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,595.0,0.0,217.0,0.0,0.0,40.0,7.0,34.0,9.0
ENSE00001751603_011 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,6.0,0.0,4.0,52.0,0.0,12.0,1.0,71.0,6.0
ENSE00001751603_012 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,189.0,0.0,28.0,0.0,0.0,132.0,0.0,72.0,0.0
ENSE00001751603_013 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,73.0,0.0,18.0,0.0,0.0,16.0,0.0,25.0,0.0
ENSE00001751603_014 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSE00001751603_015 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,0.0,0.0,10.0,19.0,0.0,2.0,0.0,0.0,0.0
ENSE00001751603_016 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,365.0,20.0,200.0,0.0,0.0,55.0,0.0,30.0,0.0
ENSE00001751603_017 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,183.0,29.0,121.0,0.0,0.0,38.0,0.0,13.0,0.0
ENSE00001751603_018 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,271.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001751603_019 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,47.0,0.0,15.0,0.0,0.0,16.0,2.0,9.0,0.0
ENSE00001751603_020 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,10.0,24.0
ENSE00001751603_021 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,128.0,0.0,37.0,0.0,0.0,42.0,3.0,32.0,0.0
ENSE00001751603_022 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,21.0,7.0,28.0,219.0,1.0,0.0,54.0,67.0,131.0
ENSE00001751603_023 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0
ENSE00001751603_024 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,1.0,0.0
ENSE00001751603_025 mut chr6:33143740-33143909 strand=-1 len=53.54.63,6.0,103.0,0.0,134.0,314.0,2.0,0.0,9.0,33.0,43.0
ENSE00001751603_026 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,1.0,5.0,13.0,84.0,3.0,1.0,19.0,27.0,89.0
ENSE00001751603_027 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,146.0,0.0,61.0,0.0,0.0,34.0,0.0,23.0,0.0
ENSE00001751603_029 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,234.0,0.0,88.0,0.0,0.0,29.0,0.0,12.0,0.0
ENSE00001751603_030 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,38.0,0.0,1.0,0.0,0.0,41.0,0.0,13.0,0.0
ENSE00001751603_031 mut chr6:33143740-33143909 strand=-1 len=53.54.63,1.0,21.0,0.0,11.0,0.0,0.0,19.0,0.0,36.0,0.0
ENSE00001751603_032 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0
ENSE00001751603_033 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,205.0,0.0,49.0,0.0,0.0,27.0,6.0,17.0,0.0
ENSE00001751603_034 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,338.0,12.0,72.0,27.0,0.0,12.0,0.0,5.0,0.0
ENSE00001751603_035 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,235.0,0.0,36.0,0.0,0.0,13.0,0.0,3.0,0.0
ENSE00001751603_036 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,26.0,2.0,12.0,0.0,0.0,13.0,0.0,5.0,0.0
ENSE00001751603_037 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0
ENSE00001751603_038 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,97.0,0.0,8.0,0.0,0.0,19.0,9.0,3.0,0.0
ENSE00001751603_039 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,143.0,0.0,24.0,0.0,0.0,107.0,0.0,80.0,3.0
ENSE00001751603_040 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,63.0,0.0,37.0,0.0,0.0,51.0,3.0,20.0,0.0
ENSE00001751603_041 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,201.0,0.0,22.0,0.0,0.0,75.0,0.0,40.0,0.0
ENSE00001751603_042 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,223.0,0.0,88.0,0.0,0.0,40.0,0.0,17.0,0.0
ENSE00001751603_043 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,262.0,0.0,58.0,6.0,0.0,62.0,0.0,13.0,0.0
ENSE00001751603_044 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,156.0,0.0,26.0,0.0,0.0,83.0,0.0,73.0,0.0
ENSE00001751603_045 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,34.0,0.0,25.0,0.0,0.0,64.0,0.0,61.0,0.0
ENSE00001751603_046 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,356.0,0.0,70.0,0.0,0.0,83.0,0.0,33.0,0.0
ENSE00001751603_047 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,3.0,0.0
ENSE00001751603_048 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,67.0,0.0,16.0,0.0,0.0,5.0,0.0,6.0,0.0
ENSE00001751603_049 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,73.0,0.0,15.0,0.0,0.0,49.0,0.0,26.0,0.0
ENSE00001751603_050 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,333.0,3.0,69.0,0.0,0.0,11.0,0.0,13.0,0.0
ENSE00001751603_051 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,146.0,0.0,37.0,0.0,0.0,22.0,0.0,11.0,0.0
ENSE00001751603_052 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,0.0,2.0,1.0,0.0,0.0,3.0,33.0,20.0,1.0
ENSE00001751603_053 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,7.0,0.0
ENSE00001751603_054 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,45.0,0.0,13.0,0.0,0.0,43.0,1.0,25.0,0.0
ENSE00001751603_055 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,28.0,0.0,16.0,36.0,0.0,9.0,0.0,2.0,0.0
ENSE00001751603_056 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,55.0,0.0,26.0,1.0,0.0,7.0,0.0,19.0,0.0
ENSE00001751603_057 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,177.0,1.0,50.0,0.0,0.0,48.0,0.0,16.0,0.0
ENSE00001751603_058 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,35.0,0.0,17.0,0.0,0.0,26.0,0.0,11.0,0.0
ENSE00001751603_059 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,68.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSE00001751603_060 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,61.0,0.0,26.0,0.0,0.0,53.0,0.0,35.0,0.0
ENSE00001751603_061 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,74.0,0.0,49.0,0.0,0.0,7.0,0.0,7.0,0.0
ENSE00001751603_062 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,56.0,0.0,8.0,0.0,0.0,54.0,0.0,29.0,0.0
ENSE00001751603_063 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,135.0,0.0,48.0,0.0,0.0,22.0,0.0,8.0,0.0
ENSE00001751603_064 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,155.0,0.0,27.0,0.0,0.0,38.0,9.0,23.0,0.0
ENSE00001751603_065 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,22.0,0.0,32.0,0.0,0.0,1.0,0.0,5.0,0.0
ENSE00001751603_066 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,351.0,0.0,173.0,10.0,0.0,102.0,0.0,48.0,3.0
ENSE00001751603_067 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,99.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0
ENSE00001751603_068 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,255.0,0.0,47.0,0.0,0.0,49.0,0.0,13.0,0.0
ENSE00001751603_069 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,409.0,0.0,127.0,0.0,0.0,4.0,0.0,3.0,0.0
ENSE00001751603_070 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,230.0,0.0,90.0,25.0,0.0,52.0,2.0,8.0,5.0
ENSE00001751603_071 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,23.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0
ENSE00001751603_072 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,73.0,0.0,22.0,0.0,0.0,35.0,2.0,35.0,2.0
ENSE00001751603_073 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,1541.0,28.0,405.0,44.0,0.0,366.0,11.0,177.0,0.0
ENSE00001751603_074 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,121.0,0.0,47.0,0.0,0.0,129.0,0.0,111.0,0.0
ENSE00001751603_075 mut chr6:33143740-33143909 strand=-1 len=53.54.63,1.0,125.0,0.0,26.0,0.0,0.0,73.0,10.0,47.0,0.0
ENSE00001751603_076 mut chr6:33143740-33143909 strand=-1 len=53.54.63,9.0,1893.0,18.0,288.0,19.0,0.0,230.0,14.0,94.0,7.0
ENSE00001751603_077 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,365.0,4.0,232.0,0.0,0.0,49.0,0.0,11.0,0.0
ENSE00001751603_078 mut chr6:33143740-33143909 strand=-1 len=53.54.63,0.0,1092.0,0.0,309.0,0.0,0.0,8.0,0.0,3.0,0.0
ENSE00001751687 chr10:46233372-46233541 strand=1 len=59.63.48 ccds=CCDS44374.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSE00001751835 chr5:133536641-133536810 strand=-1 len=35.90.45 ccds=CCDS4173.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0
"ENSE00001751882 chr4:5844775-5844944 strand=-1 len=45.69.56 ccds=CCDS33950.1,CCDS43207.1,CCDS43207.1",881.0,44.0,0.0,520.0,210.0,36.0,2.0,5.0,19.0,16.0
ENSE00001751965 chr13:101936248-101936417 strand=-1 len=36.87.47 ccds=CCDS9498.1,190.0,355.0,401.0,4273.0,7817.0,103.0,989.0,367.0,2480.0,14398.0
"ENSE00001752033 chrX:30718459-30718628 strand=1 len=72.36.62 ccds=CCDS48090.1,CCDS14225.1,CCDS35224.1",0.0,66.0,1.0,46.0,0.0,0.0,19.0,0.0,15.0,0.0
ENSE00001752073 chr9:131825777-131825946 strand=1 len=47.87.36 ccds=CCDS6917.1,0.0,12.0,3.0,142.0,121.0,0.0,2.0,37.0,291.0,1895.0
ENSE00001752149 chr9:35807271-35807440 strand=1 len=56.69.45 ccds=CCDS6590.1,0.0,0.0,9.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0
"ENSE00001752165 chr3:17446144-17446313 strand=-1 len=42.75.53 ccds=CCDS46770.1,CCDS33714.1,CCDS33714.1",0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
"ENSE00001752211 chr1:103444559-103444728 strand=-1 len=57.45.68 ccds=CCDS780.1,CCDS778.1",0.0,1363.0,1.0,269.0,0.0,0.0,197.0,15.0,87.0,28.0
ENSE00001752656 chr16:16346245-16346414 strand=1 len=45.90.35 ccds=CCDS42123.1,0.0,1.0,2.0,14.0,41.0,0.0,0.0,0.0,14.0,16.0
ENSE00001752698 chr20:16351177-16351346 strand=-1 len=54.51.65 ccds=CCDS13122.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001752950 chr15:82822667-82822836 strand=-1 len=47.66.57 ccds=CCDS10320.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,14.0
ENSE00001753073 chr20:3235818-3235987 strand=-1 len=47.66.57 ccds=CCDS42851.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,147.0,2245.0
ENSE00001753177 chr19:46357386-46357555 strand=-1 len=47.66.57 ccds=CCDS12676.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
"ENSE00001753202 chr1:103484315-103484484 strand=-1 len=59.42.69 ccds=CCDS780.1,CCDS778.1",0.0,0.0,17.0,1.0,0.0,0.0,0.0,23.0,4.0,2.0
ENSE00001753325 chr20:2572915-2573084 strand=1 len=41.99.30 ccds=CCDS13029.2,0.0,29.0,1.0,20.0,0.0,1.0,27.0,0.0,8.0,0.0
"ENSE00001753352 chr16:28499868-28500037 strand=-1 len=44.72.54 ccds=CCDS10632.1,CCDS10632.1",0.0,687.0,0.0,306.0,0.0,0.0,977.0,0.0,66.0,0.0
ENSE00001753680 chr15:83495115-83495284 strand=1 len=47.87.36 ccds=CCDS45333.1,3.0,2.0,1.0,0.0,1.0,55.0,7.0,0.0,42.0,55.0
ENSE00001753843 chr12:85546013-85546182 strand=1 len=45.90.35 ccds=CCDS41816.1,0.0,17.0,0.0,11.0,0.0,0.0,51.0,0.0,21.0,0.0
"ENSE00001753929 chr12:6659829-6659998 strand=-1 len=32.96.42 ccds=CCDS41741.1,CCDS8550.1",0.0,395.0,16.0,141.0,139.0,0.0,3610.0,0.0,2160.0,0.0
ENSE00001753977 chr12:9222296-9222465 strand=-1 len=45.69.56 ccds=CCDS44827.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0
ENSE00001754106 chr6:70811998-70812167 strand=1 len=63.54.53 ccds=CCDS4970.1,0.0,0.0,14.0,29.0,69.0,0.0,12.0,6.0,95.0,276.0
"ENSE00001754108 chr4:114179428-114179597 strand=1 len=41.99.30 ccds=CCDS3702.1,CCDS43261.1",2.0,134.0,95.0,687.0,3792.0,6.0,15.0,15.0,139.0,420.0
"ENSE00001754212 chr1:54722750-54722919 strand=-1 len=50.60.60 ccds=CCDS591.1,CCDS30726.1",0.0,169.0,18.0,226.0,0.0,0.0,4.0,2.0,12.0,0.0
ENSE00001754331 chr3:33419527-33419696 strand=1 len=68.45.57 ccds=CCDS2658.1,0.0,29.0,168.0,326.0,334.0,3.0,0.0,0.0,15.0,46.0
ENSE00001754439 chr9:131859481-131859650 strand=-1 len=48.63.59 ccds=CCDS6919.1,0.0,33.0,272.0,215.0,282.0,0.0,20.0,291.0,470.0,1508.0
"ENSE00001754518 chr22:29735674-29735843 strand=-1 len=69.21.80 ccds=CCDS13855.1,CCDS13855.1",33.0,4727.0,1.0,3762.0,387.0,4.0,4304.0,39.0,386.0,1.0
ENSE00001754606 chr3:49458886-49459055 strand=-1 len=39.81.50 ccds=CCDS2797.1,0.0,11.0,74.0,68.0,191.0,2.0,22.0,207.0,184.0,319.0
"ENSE00001754664 chr22:40064252-40064421 strand=1 len=45.90.35 ccds=CCDS46711.1,CCDS46710.1",0.0,517.0,0.0,440.0,0.0,0.0,319.0,0.0,108.0,0.0
ENSE00001754786 chr7:17931134-17931303 strand=-1 len=35.90.45 ccds=CCDS47551.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
ENSE00001755141 chr16:2749780-2749949 strand=1 len=42.96.32 ccds=CCDS10475.1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
ENSE00001755426 chr7:7530164-7530333 strand=-1 len=45.69.56 ccds=CCDS43553.1,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0
ENSE00001755928 chr9:137648548-137648717 strand=1 len=63.54.53 ccds=CCDS6982.1,5.0,46.0,95.0,1237.0,1871.0,12.0,5.0,0.0,1078.0,5067.0
ENSE00001755995 chr5:70240443-70240612 strand=1 len=42.96.32 ccds=CCDS34181.1,0.0,1820.0,17.0,765.0,303.0,0.0,319.0,10.0,175.0,22.0
ENSE00001756109 chr15:82639008-82639177 strand=-1 len=50.60.60 ccds=CCDS45325.1,29.0,5116.0,5.0,3473.0,27.0,0.0,2536.0,487.0,1616.0,2705.0
ENSE00001756222 chr10:17201107-17201276 strand=-1 len=38.84.48 ccds=CCDS7114.1,0.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,0.0
"ENSE00001756379 chr1:151282630-151282799 strand=-1 len=57.45.68 ccds=CCDS993.1,CCDS993.1",0.0,2583.0,44.0,1289.0,21.0,0.0,3074.0,0.0,1326.0,0.0
ENSE00001756460 chr7:55242374-55242543 strand=1 len=41.99.30 ccds=CCDS5514.1,3.0,2.0,4.0,43.0,106.0,1.0,3.0,4.0,45.0,35.0
"ENSE00001756605 chr22:22326207-22326376 strand=-1 len=42.75.53 ccds=CCDS13797.1,CCDS13797.1",0.0,31.0,36.0,609.0,840.0,39.0,138.0,211.0,1688.0,9782.0
ENSE00001756619 chr2:11931996-11932165 strand=1 len=44.93.33 ccds=CCDS1682.1,0.0,0.0,1.0,2.0,25.0,0.0,1.0,1.0,3.0,30.0
ENSE00001756774 chr22:21104158-21104327 strand=-1 len=35.90.45 ccds=CCDS33603.1,0.0,0.0,76.0,29.0,182.0,3.0,12.0,7.0,137.0,531.0
ENSE00001756868 chr17:6662919-6663088 strand=1 len=62.57.51 ccds=CCDS11080.1,0.0,441.0,0.0,467.0,0.0,0.0,354.0,0.0,26.0,0.0
"ENSE00001756935 chr4:152509945-152510114 strand=1 len=47.87.36 ccds=CCDS47146.1,CCDS47146.1",0.0,0.0,25.0,4.0,1.0,0.0,4.0,43.0,16.0,6.0
"ENSE00001757066 chr3:9955584-9955753 strand=1 len=56.69.45 ccds=CCDS2589.1,CCDS2589.1",0.0,517.0,156.0,891.0,416.0,0.0,614.0,71.0,120.0,0.0
"ENSE00001757101 chr11:61553219-61553388 strand=1 len=53.75.42 ccds=CCDS31579.1,CCDS44622.1",0.0,0.0,61.0,19.0,0.0,0.0,83.0,0.0,27.0,0.0
ENSE00001757471 chr9:34483372-34483541 strand=1 len=74.33.63 ccds=CCDS6557.1,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,16.0
ENSE00001757605 chr12:53203135-53203304 strand=-1 len=32.96.42 ccds=CCDS41787.1,1.0,16.0,1.0,48.0,1068.0,1.0,4.0,4.0,117.0,318.0
"ENSE00001757919 chr12:48379264-48379433 strand=-1 len=53.54.63 ccds=CCDS8759.1,CCDS41778.1",0.0,749.0,0.0,357.0,0.0,0.0,834.0,0.0,669.0,0.0
ENSE00001758209 chr15:72955322-72955491 strand=1 len=56.69.45 ccds=CCDS10245.2,0.0,542.0,1.0,214.0,0.0,0.0,100.0,0.0,68.0,0.0
ENSE00001758231 chrX:64936632-64936801 strand=1 len=48.84.38 ccds=CCDS14382.1,6.0,154.0,44.0,1134.0,3832.0,1.0,6.0,14.0,120.0,473.0
"ENSE00001758281 chr14:92909691-92909860 strand=1 len=53.75.42 ccds=CCDS45155.1,CCDS45156.1,CCDS9903.1",0.0,0.0,0.0,40.0,0.0,0.0,39.0,368.0,1294.0,0.0
"ENSE00001758602 chr7:6461317-6461486 strand=-1 len=41.78.51 ccds=CCDS47536.1,CCDS5350.1",34.0,115.0,41.0,490.0,716.0,5.0,47.0,105.0,690.0,6173.0
ENSE00001758602_001 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,4.0,39.0,37.0,0.0,0.0,0.0,0.0,597.0
ENSE00001758602_002 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0
ENSE00001758602_003 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,264.0,475.0
ENSE00001758602_004 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,127.0,9.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_005 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,54.0,50.0,0.0,26.0,0.0,374.0,1394.0
ENSE00001758602_007 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_010 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
ENSE00001758602_011 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,510.0
ENSE00001758602_013 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_016 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,14.0,27.0,151.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_017 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0
ENSE00001758602_018 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,108.0,44.0,766.0,1002.0,0.0,23.0,102.0,1260.0,2481.0
ENSE00001758602_019 mut chr7:6461317-6461486 strand=-1 len=41.78.51,27.0,0.0,0.0,35.0,70.0,0.0,0.0,0.0,633.0,2122.0
ENSE00001758602_022 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSE00001758602_023 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_024 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,26.0,0.0,116.0,0.0,0.0,482.0,0.0,66.0,0.0
ENSE00001758602_025 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,30.0,0.0
ENSE00001758602_026 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,31.0,20.0,620.0,1187.0,0.0,0.0,0.0,23.0,0.0
ENSE00001758602_028 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,167.0,0.0,72.0,0.0,0.0,1649.0,135.0,1275.0,0.0
ENSE00001758602_029 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,36.0,0.0,0.0,0.0,0.0,928.0,0.0,109.0,0.0
ENSE00001758602_030 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,32.0,3.0,0.0,43.0,0.0,1038.0,2289.0
ENSE00001758602_031 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001758602_032 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,36.0,45.0,0.0,0.0,0.0,0.0,0.0
ENSE00001758602_033 mut chr7:6461317-6461486 strand=-1 len=41.78.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0
