id,DP1S1,DP1S2,DP2S1,DP2S2,INT1S1,INT1S2,INT2S1,INT2S2,R1-PS,R2-PS,SP1S1,SP1S2,SP2S1,SP2S2
ENSE00002366494_009 chr10:116070078-116070247 strand= - len=35.90.45,0.0,1.0,0.0,0.0,38.0,71.0,38.0,98.0,29.0,15.0,10.0,0.0,7.0,0.0
ENSE00002366494_011 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0
ENSE00002366494_012 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,12.0,17.0,12.0,16.0,3.0,6.0,0.0,0.0,1.0,0.0
ENSE00002366494_014 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0
ENSE00002366494_015 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0
ENSE00002366494_016 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,3.0,0.0,6.0,3.0
ENSE00002366494_017 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,1.0,11.0,3.0,4.0,2.0
ENSE00002366494_019 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,11.0,13.0,6.0,10.0,6.0,2.0,9.0,5.0,6.0,6.0
ENSE00002366494_020 chr10:116070078-116070247 strand= - len=35.90.45,3.0,5.0,0.0,0.0,62.0,43.0,3.0,10.0,11.0,5.0,8.0,0.0,0.0,0.0
ENSE00002366494_022 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,3.0,1.0,0.0
ENSE00002366494_023 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,6.0,5.0
ENSE00002366494_024 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002366494_025 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,2.0,0.0,15.0,11.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSE00002366494_026 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0
ENSE00002366494_027 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,6.0,3.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00002366494_028 chr10:116070078-116070247 strand= - len=35.90.45,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,8.0,1.0,4.0,1.0
ENSE00002366494_BRK chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,14.0,1.0,14.0,5.0
ENSE00002366581_000 chr2:219140696-219140865 strand= - len=53.54.63,26.0,2.0,3.0,2.0,77.0,6.0,30.0,17.0,159.0,175.0,342.0,30.0,269.0,41.0
ENSE00002366581_BRK chr2:219140696-219140865 strand= - len=53.54.63,77.0,60.0,59.0,78.0,14.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0
ENSE00002366711_000 chr12:131621449-131621618 strand= + len=69.42.59,522.0,629.0,447.0,608.0,93.0,66.0,39.0,8.0,173.0,106.0,6.0,0.0,8.0,0.0
ENSE00002366711_001 chr12:131621449-131621618 strand= + len=69.42.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSE00002366711_002 chr12:131621449-131621618 strand= + len=69.42.59,90.0,220.0,214.0,404.0,27.0,0.0,19.0,0.0,8.0,33.0,1.0,0.0,1.0,0.0
ENSE00002366711_003 chr12:131621449-131621618 strand= + len=69.42.59,119.0,141.0,74.0,114.0,34.0,0.0,19.0,0.0,10.0,22.0,11.0,0.0,5.0,0.0
ENSE00002366711_004 chr12:131621449-131621618 strand= + len=69.42.59,8.0,25.0,17.0,37.0,0.0,0.0,16.0,0.0,8.0,19.0,0.0,0.0,3.0,0.0
ENSE00002366711_005 chr12:131621449-131621618 strand= + len=69.42.59,125.0,226.0,57.0,108.0,12.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0
ENSE00002366711_006 chr12:131621449-131621618 strand= + len=69.42.59,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00002366711_007 chr12:131621449-131621618 strand= + len=69.42.59,0.0,0.0,0.0,0.0,103.0,67.0,44.0,102.0,23.0,4.0,0.0,0.0,1.0,0.0
ENSE00002366711_008 chr12:131621449-131621618 strand= + len=69.42.59,66.0,43.0,134.0,212.0,7.0,0.0,17.0,1.0,13.0,29.0,23.0,0.0,4.0,0.0
ENSE00002366711_009 chr12:131621449-131621618 strand= + len=69.42.59,2.0,1.0,1.0,0.0,60.0,66.0,86.0,37.0,21.0,11.0,1.0,0.0,1.0,0.0
ENSE00002366711_010 chr12:131621449-131621618 strand= + len=69.42.59,0.0,1.0,2.0,0.0,83.0,49.0,75.0,65.0,20.0,12.0,0.0,0.0,1.0,0.0
ENSE00002366711_011 chr12:131621449-131621618 strand= + len=69.42.59,17.0,6.0,6.0,2.0,9.0,7.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0
ENSE00002366711_012 chr12:131621449-131621618 strand= + len=69.42.59,219.0,404.0,256.0,541.0,26.0,0.0,10.0,0.0,20.0,40.0,1.0,0.0,1.0,0.0
ENSE00002366711_013 chr12:131621449-131621618 strand= + len=69.42.59,12.0,14.0,17.0,26.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ENSE00002366711_014 chr12:131621449-131621618 strand= + len=69.42.59,13.0,35.0,8.0,20.0,14.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
ENSE00002366711_015 chr12:131621449-131621618 strand= + len=69.42.59,80.0,186.0,85.0,141.0,8.0,0.0,5.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0
ENSE00002366711_016 chr12:131621449-131621618 strand= + len=69.42.59,82.0,98.0,141.0,251.0,11.0,0.0,2.0,0.0,17.0,17.0,1.0,0.0,4.0,0.0
ENSE00002366711_017 chr12:131621449-131621618 strand= + len=69.42.59,57.0,124.0,24.0,37.0,14.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
ENSE00002366711_018 chr12:131621449-131621618 strand= + len=69.42.59,54.0,46.0,42.0,100.0,0.0,0.0,1.0,0.0,8.0,12.0,3.0,0.0,0.0,0.0
ENSE00002366711_019 chr12:131621449-131621618 strand= + len=69.42.59,5.0,11.0,0.0,0.0,5.0,0.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0
ENSE00002366711_020 chr12:131621449-131621618 strand= + len=69.42.59,7.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,7.0,6.0,16.0,0.0,1.0,0.0
ENSE00002366711_021 chr12:131621449-131621618 strand= + len=69.42.59,0.0,19.0,8.0,19.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
ENSE00002366711_022 chr12:131621449-131621618 strand= + len=69.42.59,0.0,0.0,0.0,0.0,40.0,3.0,20.0,11.0,16.0,3.0,0.0,0.0,0.0,0.0
ENSE00002366711_023 chr12:131621449-131621618 strand= + len=69.42.59,28.0,22.0,15.0,46.0,1.0,9.0,3.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0
ENSE00002366711_024 chr12:131621449-131621618 strand= + len=69.42.59,39.0,33.0,19.0,30.0,13.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
ENSE00002366711_025 chr12:131621449-131621618 strand= + len=69.42.59,44.0,40.0,26.0,62.0,8.0,0.0,6.0,0.0,17.0,13.0,1.0,0.0,0.0,0.0
ENSE00002366711_BRK chr12:131621449-131621618 strand= + len=69.42.59,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSE00002366740_000 chr3:131415344-131415513 strand= - len=42.75.53,9.0,0.0,0.0,0.0,3.0,3.0,11.0,2.0,77.0,16.0,65.0,9.0,40.0,6.0
ENSE00002366740_BRK chr3:131415344-131415513 strand= - len=42.75.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002366872_000 chr22:29639366-29639535 strand= + len=68.45.57,0.0,0.0,0.0,0.0,79.0,12.0,36.0,29.0,2.0,3.0,2.0,0.0,0.0,0.0
ENSE00002366872_BRK chr22:29639366-29639535 strand= + len=68.45.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367168_000 chr17:9850176-9850345 strand= - len=35.90.45,18.0,12.0,19.0,29.0,14.0,2.0,22.0,13.0,99.0,63.0,149.0,71.0,134.0,61.0
ENSE00002367168_001 chr17:9850176-9850345 strand= - len=35.90.45,5.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,6.0,3.0,19.0,8.0,7.0,1.0
ENSE00002367168_002 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0
ENSE00002367168_003 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,5.0,7.0,15.0,3.0
ENSE00002367168_004 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00002367168_005 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,6.0,4.0,3.0
ENSE00002367168_006 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,17.0,4.0,18.0,3.0
ENSE00002367168_007 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0,1.0
ENSE00002367168_008 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,10.0,10.0,9.0,7.0,0.0
ENSE00002367168_009 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSE00002367168_010 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,4.0,0.0
ENSE00002367168_011 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,1.0
ENSE00002367168_012 chr17:9850176-9850345 strand= - len=35.90.45,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,7.0,47.0,34.0,10.0,70.0,32.0
ENSE00002367168_013 chr17:9850176-9850345 strand= - len=35.90.45,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,32.0,11.0,3.0,0.0
ENSE00002367168_014 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0
ENSE00002367168_015 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0
ENSE00002367168_016 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,11.0,5.0,2.0,0.0
ENSE00002367168_017 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,6.0,0.0,0.0
ENSE00002367168_018 chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,22.0,12.0,2.0,21.0,7.0
ENSE00002367168_BRK chr17:9850176-9850345 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSE00002367344_000 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,1.0,0.0,49.0,3.0,36.0,3.0,171.0,130.0,216.0,36.0,290.0,41.0
ENSE00002367344_001 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,25.0,25.0,19.0,3.0,35.0,10.0
ENSE00002367344_003 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0
ENSE00002367344_004 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,5.0,1.0
ENSE00002367344_005 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,18.0,1.0,5.0,0.0
ENSE00002367344_006 chr17:41164155-41164324 strand= + len=41.99.30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00002367344_007 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,8.0,3.0,13.0,0.0
ENSE00002367344_008 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,23.0,11.0,30.0,2.0,9.0,1.0
ENSE00002367344_009 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,15.0,0.0,5.0,2.0,30.0,12.0,52.0,6.0,13.0,0.0
ENSE00002367344_010 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
ENSE00002367344_011 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,14.0,4.0
ENSE00002367344_012 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,8.0,2.0
ENSE00002367344_013 chr17:41164155-41164324 strand= + len=41.99.30,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,46.0,9.0,63.0,3.0,14.0,6.0
ENSE00002367344_014 chr17:41164155-41164324 strand= + len=41.99.30,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,7.0,53.0,8.0,3.0,3.0
ENSE00002367344_015 chr17:41164155-41164324 strand= + len=41.99.30,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00002367344_BRK chr17:41164155-41164324 strand= + len=41.99.30,28.0,61.0,20.0,89.0,5.0,0.0,1.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0
ENSE00002367737_SKP chr17:79802984-79803153 strand= - len=36.87.47,25.0,21.0,12.0,11.0,8.0,1.0,3.0,2.0,16.0,14.0,2.0,1.0,1.0,0.0
ENSE00002367916_000 chr17:613734-613903 strand= - len=39.81.50,0.0,3.0,5.0,1.0,10.0,0.0,7.0,0.0,33.0,29.0,57.0,4.0,39.0,1.0
ENSE00002367916_001 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,2.0,17.0,1.0,6.0,1.0
ENSE00002367916_002 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,5.0,4.0,19.0,11.0,1.0,4.0,2.0,3.0,6.0,0.0
ENSE00002367916_003 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00002367916_005 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,2.0,0.0
ENSE00002367916_006 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00002367916_007 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0
ENSE00002367916_008 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,8.0,1.0,2.0,0.0
ENSE00002367916_009 chr17:613734-613903 strand= - len=39.81.50,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00002367916_010 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
ENSE00002367916_011 chr17:613734-613903 strand= - len=39.81.50,2.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,11.0,10.0,1.0,1.0,10.0,1.0
ENSE00002367916_013 chr17:613734-613903 strand= - len=39.81.50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,10.0,3.0,2.0,0.0
ENSE00002367916_014 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,0.0
ENSE00002367916_015 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00002367916_016 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00002367916_017 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0
ENSE00002367916_019 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002367916_020 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
ENSE00002367916_021 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSE00002367916_022 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,3.0,1.0
ENSE00002367916_023 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0
ENSE00002367916_024 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,13.0,4.0,0.0,13.0,0.0
ENSE00002367916_025 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,1.0,0.0
ENSE00002367916_026 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,8.0,26.0,4.0,8.0,0.0
ENSE00002367916_027 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,2.0,15.0,3.0
ENSE00002367916_028 chr17:613734-613903 strand= - len=39.81.50,3.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,15.0,5.0,26.0,4.0,12.0,4.0
ENSE00002367916_029 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,4.0,2.0,9.0,2.0,5.0,0.0
ENSE00002367916_030 chr17:613734-613903 strand= - len=39.81.50,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0
ENSE00002367916_031 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,0.0,1.0,0.0
ENSE00002367916_032 chr17:613734-613903 strand= - len=39.81.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSE00002368126_000 chr5:138239994-138240163 strand= + len=44.93.33,8.0,0.0,1.0,2.0,10.0,2.0,29.0,7.0,85.0,68.0,106.0,12.0,85.0,20.0
ENSE00002368126_BRK chr5:138239994-138240163 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00002368202_000 chr2:220103385-220103554 strand= - len=42.75.53,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,19.0,16.0,41.0,20.0,18.0,13.0
ENSE00002368202_BRK chr2:220103385-220103554 strand= - len=42.75.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002368364_000 chr3:52539276-52539445 strand= + len=59.63.48,117.0,74.0,91.0,111.0,103.0,22.0,47.0,24.0,77.0,65.0,1.0,0.0,3.0,3.0
ENSE00002368364_BRK chr3:52539276-52539445 strand= + len=59.63.48,12.0,19.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002368515_000 chr6:34210441-34210610 strand= + len=48.84.38,3.0,0.0,6.0,0.0,20.0,9.0,9.0,0.0,32.0,29.0,62.0,4.0,37.0,5.0
ENSE00002368515_BRK chr6:34210441-34210610 strand= + len=48.84.38,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
ENSE00002368581_000 chr2:231949691-231949860 strand= + len=42.96.32,0.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,11.0,2.0,12.0,2.0,11.0,2.0
ENSE00002368581_BRK chr2:231949691-231949860 strand= + len=42.96.32,10.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00002368975_SKP chr17:43481588-43481757 strand= - len=47.66.57,171.0,195.0,72.0,214.0,21.0,0.0,14.0,6.0,16.0,13.0,2.0,0.0,1.0,0.0
ENSE00002368981_000 chr2:238261936-238262105 strand= - len=48.63.59,13.0,5.0,19.0,1.0,1970.0,2042.0,1531.0,2458.0,225.0,199.0,22.0,3.0,22.0,0.0
ENSE00002368981_BRK chr2:238261936-238262105 strand= - len=48.63.59,21.0,51.0,34.0,49.0,2.0,3.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0
ENSE00002369069_000 chr5:76607759-76607928 strand= + len=60.60.50,23.0,16.0,29.0,7.0,126.0,23.0,103.0,64.0,361.0,384.0,725.0,194.0,613.0,177.0
ENSE00002369069_BRK chr5:76607759-76607928 strand= + len=60.60.50,30.0,1.0,5.0,0.0,650.0,588.0,476.0,654.0,62.0,50.0,3.0,1.0,3.0,0.0
ENSE00002369425_000 chr3:37170518-37170687 strand= - len=36.87.47,16.0,1.0,16.0,12.0,138.0,30.0,105.0,35.0,197.0,248.0,398.0,112.0,309.0,136.0
ENSE00002369425_BRK chr3:37170518-37170687 strand= - len=36.87.47,93.0,121.0,101.0,212.0,14.0,0.0,5.0,4.0,6.0,30.0,0.0,0.0,2.0,0.0
ENSE00002369520_SKP chr12:122295615-122295784 strand= - len=48.63.59,456.0,658.0,264.0,556.0,43.0,5.0,55.0,0.0,91.0,40.0,3.0,0.0,1.0,1.0
ENSE00002369644_000 chr17:1003847-1004016 strand= - len=30.99.41,9.0,0.0,2.0,4.0,62.0,44.0,19.0,17.0,127.0,149.0,246.0,48.0,191.0,28.0
ENSE00002369644_001 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,18.0,4.0
ENSE00002369644_002 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,13.0,0.0,7.0,4.0
ENSE00002369644_003 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,1.0,0.0
ENSE00002369644_004 chr17:1003847-1004016 strand= - len=30.99.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
ENSE00002369644_005 chr17:1003847-1004016 strand= - len=30.99.41,7.0,14.0,6.0,5.0,1.0,0.0,37.0,55.0,30.0,28.0,37.0,2.0,24.0,3.0
ENSE00002369644_006 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ENSE00002369644_007 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,30.0,7.0,72.0,17.0,29.0,1.0
ENSE00002369644_008 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,8.0,3.0,8.0,2.0
ENSE00002369644_009 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,3.0,0.0
ENSE00002369644_010 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,13.0,5.0,0.0,17.0,5.0
ENSE00002369644_011 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
ENSE00002369644_012 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,5.0,7.0,31.0,0.0,13.0,0.0
ENSE00002369644_013 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
ENSE00002369644_014 chr17:1003847-1004016 strand= - len=30.99.41,1.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,31.0,10.0,34.0,2.0,18.0,5.0
ENSE00002369644_015 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0
ENSE00002369644_016 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,3.0,0.0
ENSE00002369644_017 chr17:1003847-1004016 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0
